"","HCC21","HCC22","HCC23","HCC24","HCC25","N1","N2","N3","N4","N5"
"miRNA_ENSG00000207962.1__40757299__40757329",1848.46430285969,1257.29712340357,1282.55099676442,1191.01509524221,1271.04903280175,755.619525516251,711.560085730904,1147.62649764768,993.350771449488,625.657606414721
"miRNA_ENSG00000207962.1__40757314__40757344",1861.19790987373,1267.46937926759,1293.49139240611,1206.70873755132,1280.65981654453,765.252955087102,726.835389150876,1158.47749924888,1001.05254068647,637.012482592431
"miRNA_ENSG00000207962.1__40757329__40757359",15.1037309473136,12.5027417276061,13.5586099832926,19.3807028516155,12.2651906812684,11.8019938032507,19.354503765078,13.7173039109421,9.26341829885367,13.9087410619701
"miRNA_ENSG00000207962.1__40757359__40757372",9.71286082458014,7.24340200843678,6.91956647423208,12.9047118987586,7.59709572048717,6.75591164709049,11.2394988232179,8.51701257754017,5.78519993376685,6.95437053098503
"miRNA_ENSG00000284410.1__43171652__43171682",0.232365091497133,0.0314930522105947,0.233769137642976,0,0.137296910611214,0,0,0.245683055121351,0.0354920241335389,0.275031602920312
"miRNA_ENSG00000284410.1__43171667__43171697",0.697095274491398,0.157465261052973,0.607799757871737,0.236350034775799,0.366125094963237,0.12510947494612,0.390561735169734,0.81894351707117,0.283936193068312,0.39290228988616
"miRNA_ENSG00000284410.1__43171682__43171712",0.464730182994265,0.125972208842379,0.374030620228761,0.236350034775799,0.228828184352023,0.12510947494612,0.390561735169734,0.573260461949819,0.248444168934773,0.117870686965848
"miRNA_ENSG00000283836.1__43364648__43364678",0.464730182994265,0.125972208842379,0.140261482585785,0.0945400139103195,0.503422005574451,0,0.0867914967043854,0,0.0709840482670779,0
"miRNA_ENSG00000283836.1__43364663__43364693",1.16182545748566,0.850312409686057,0.514292102814546,1.22902018083415,0.59495327931526,0.959172641253588,0.911310715396047,1.59693985828878,1.77460120667695,1.45373847257879
"miRNA_ENSG00000283836.1__43364678__43364708",0.790041311090251,0.755833253054273,0.374030620228761,1.13448016692383,0.0915312737408092,0.959172641253588,0.824519218691661,1.59693985828878,1.84558525494403,1.45373847257879
"miRNA_ENSG00000283836.1__43364708__43364715",0.790041311090251,0.755833253054273,0.374030620228761,1.13448016692383,0.0915312737408092,0.959172641253588,0.781123470339469,1.59693985828878,1.81009323081049,1.41444824359018
"miRNA_ENSG00000274975.1__43448539__43448569",1.11535243918624,1.165242931792,1.82339927361521,1.98534029211671,1.87639111168659,1.20939159114583,0.911310715396047,1.43315115487455,1.17123679640679,0.667933892806472
"miRNA_ENSG00000274975.1__43448554__43448584",1.11535243918624,1.165242931792,1.82339927361521,1.98534029211671,1.87639111168659,1.20939159114583,0.911310715396047,1.43315115487455,1.17123679640679,0.667933892806472
"miRNA_ENSG00000274975.1__43448569__43448599",0.604149237892545,0.47239578315892,0.327276792700166,1.08721015996867,0.549187642444855,0.708953691361348,0.824519218691661,0.777996341217612,0.212952144801234,0.628643663817856
"miRNA_ENSG00000274975.1__43448599__43448611",0.464730182994265,0.47239578315892,0.327276792700166,1.03994015301351,0.457656368704046,0.708953691361348,0.737727721987276,0.777996341217612,0.212952144801234,0.550063205840624
"miRNA_ENSG00000263381.1__44545493__44545523",0.464730182994265,0.251944417684758,0.467538275285951,0.661780097372237,0.274593821222428,0.500437899784481,0.737727721987276,0.368524582682027,0.425904289602467,0.314321831908928
"miRNA_ENSG00000263381.1__44545508__44545538",0.464730182994265,0.251944417684758,0.467538275285951,0.661780097372237,0.274593821222428,0.500437899784481,0.737727721987276,0.368524582682027,0.425904289602467,0.314321831908928
"miRNA_ENSG00000265538.1__51059852__51059882",0.0464730182994265,0.251944417684758,0,0.661780097372237,0.0915312737408092,0.375328424838361,0.520748980226313,0.491366110242702,0.283936193068312,0.117870686965848
"miRNA_ENSG00000265538.1__51059867__51059897",0.0464730182994265,0.251944417684758,0,0.661780097372237,0.0915312737408092,0.375328424838361,0.520748980226313,0.491366110242702,0.283936193068312,0.117870686965848
"miRNA_ENSG00000265538.1__51059897__51059905",0.0464730182994265,0.220451365474163,0,0.661780097372237,0.0915312737408092,0.375328424838361,0.520748980226313,0.491366110242702,0.283936193068312,0.117870686965848
"miRNA_ENSG00000275816.1__51060048__51060078",0.278838109796559,0.503888835369515,0.233769137642976,1.13448016692383,0.549187642444855,0.708953691361348,0.564144728578505,0.614207637803378,0.461396313736006,0.550063205840624
"miRNA_ENSG00000275816.1__51060063__51060093",0.278838109796559,0.503888835369515,0.233769137642976,1.13448016692383,0.549187642444855,0.708953691361348,0.564144728578505,0.614207637803378,0.461396313736006,0.550063205840624
"miRNA_ENSG00000275816.1__51060093__51060103",0,0,0,0,0,0,0.0867914967043854,0,0,0.039290228988616
"miRNA_ENSG00000264834.1__52928674__52928704",0.604149237892545,0.409409678737731,0.607799757871737,0.661780097372237,0.686484553056069,0.166812633261494,0.0433957483521927,0.491366110242702,0.532380362003084,0.275031602920312
"miRNA_ENSG00000264834.1__52928689__52928719",0.836514329389677,0.503888835369515,0.654553585400332,0.850860125192876,0.732250189926474,0.208515791576867,0.130187245056578,0.573260461949819,0.67434845853724,0.471482747863392
"miRNA_ENSG00000264834.1__52928704__52928734",0.743568292790824,0.409409678737731,0.374030620228761,0.709050104327396,0.457656368704046,0.166812633261494,0.130187245056578,0.327577406828468,0.532380362003084,0.432192518874776
"miRNA_ENSG00000264834.1__52928719__52928749",0.650622256191971,0.409409678737731,0.187015310114381,0.519970076506757,0.411890731833642,0.166812633261494,0.130187245056578,0.163788703414234,0.461396313736006,0.39290228988616
"miRNA_ENSG00000264834.1__52928734__52928764",0.278838109796559,0.125972208842379,0.0467538275285951,0.236350034775799,0.274593821222428,0.0834063166307468,0.0433957483521927,0.0409471758535585,0.141968096534156,0.19645114494308
"miRNA_ENSG00000264834.1__52928764__52928772",0.13941905489828,0,0.0467538275285951,0.0945400139103195,0.0915312737408092,0.0834063166307468,0,0.0409471758535585,0.0354920241335389,0.078580457977232
"miRNA_ENSG00000266188.1__52934930__52934960",0.13941905489828,0.188958313263568,0,0.0472700069551598,0.0915312737408092,0.0834063166307468,0.0433957483521927,0,0.0354920241335389,0
"miRNA_ENSG00000266188.1__52934945__52934975",0.13941905489828,0.188958313263568,0,0.0472700069551598,0.0915312737408092,0.0834063166307468,0.0433957483521927,0,0.0354920241335389,0
"miRNA_ENSG00000266188.1__52934960__52934990",1.30124451238394,1.07076377516022,0.514292102814546,0.0472700069551598,0.59495327931526,0.12510947494612,0.260374490113156,0.163788703414234,0.283936193068312,0.19645114494308
"miRNA_ENSG00000266188.1__52934975__52935005",1.76597469537821,1.32270819284498,0.701307412928927,0.141810020865479,0.640718916185665,0.208515791576867,0.260374490113156,0.204735879267793,0.390412265468928,0.275031602920312
"miRNA_ENSG00000266188.1__52935005__52935017",1.71950167707878,1.1967359840026,0.701307412928927,0.0945400139103195,0.640718916185665,0.166812633261494,0.260374490113156,0.163788703414234,0.390412265468928,0.275031602920312
"miRNA_ENSG00000265815.1__52940314__52940344",0.0464730182994265,0,0.0467538275285951,0.141810020865479,0,0.0834063166307468,0,0.081894351707117,0.0709840482670779,0.117870686965848
"miRNA_ENSG00000265815.1__52940329__52940359",0.0464730182994265,0,0.0935076550571903,0.141810020865479,0,0.0834063166307468,0,0.081894351707117,0.0709840482670779,0.157160915954464
"miRNA_ENSG00000265815.1__52940344__52940374",0.650622256191971,1.60614566274033,0.981830378100498,0.945400139103195,1.9679223854274,0.291922108207614,0.303770238465349,0.327577406828468,0.319428217201851,0.510772976852008
"miRNA_ENSG00000265815.1__52940359__52940389",0.697095274491398,1.60614566274033,0.981830378100498,0.945400139103195,1.9679223854274,0.291922108207614,0.303770238465349,0.245683055121351,0.354920241335389,0.510772976852008
"miRNA_ENSG00000265815.1__52940374__52940404",0.697095274491398,1.60614566274033,0.981830378100498,0.945400139103195,1.9679223854274,0.208515791576867,0.303770238465349,0.245683055121351,0.354920241335389,0.510772976852008
"miRNA_ENSG00000265815.1__52940404__52940413",0.604149237892545,1.38569429726617,0.981830378100498,0.850860125192876,1.73909420107538,0.12510947494612,0.303770238465349,0.122841527560676,0.177460120667695,0.432192518874776
"miRNA_ENSG00000283749.1__54054079__54054109",0,0,0,0.283620041730959,0,0.12510947494612,0,0,0.0709840482670779,0
"miRNA_ENSG00000283749.1__54054094__54054124",0.464730182994265,0.0944791566317841,0.140261482585785,0.330890048686118,0.228828184352023,0.208515791576867,0.347165986817542,0.081894351707117,0.106476072400617,0.117870686965848
"miRNA_ENSG00000283749.1__54054109__54054139",0.650622256191971,0.629861044211894,0.701307412928927,0.709050104327396,0.686484553056069,0.417031583153734,0.694331973635083,0.696101989510495,0.638856434403701,0.471482747863392
"miRNA_ENSG00000283749.1__54054124__54054154",0.650622256191971,0.629861044211894,0.701307412928927,0.425430062596438,0.686484553056069,0.291922108207614,0.694331973635083,0.696101989510495,0.603364410270162,0.471482747863392
"miRNA_ENSG00000265822.1__55225641__55225671",0.325311128095986,0.251944417684758,0.0467538275285951,0.0945400139103195,0.0915312737408092,0.375328424838361,0.303770238465349,0.245683055121351,0.248444168934773,0.235741373931696
"miRNA_ENSG00000265822.1__55225656__55225686",0.325311128095986,0.251944417684758,0.0467538275285951,0.0945400139103195,0.0915312737408092,0.375328424838361,0.303770238465349,0.245683055121351,0.248444168934773,0.235741373931696
"miRNA_ENSG00000265822.1__55225671__55225701",1.5800826221805,1.48017345389795,0.561045930343142,2.12715031298219,2.05945365916821,0.917469482938215,0.781123470339469,0.859890692924729,0.816316555071396,0.275031602920312
"miRNA_ENSG00000265822.1__55225686__55225716",1.25477149408452,1.22822903621319,0.514292102814546,2.03261029907187,2.0136880222978,0.542141058099854,0.47735323187412,0.655154813656936,0.567872386136623,0.039290228988616
"miRNA_ENSG00000266150.1__59733227__59733257",0,0,0,0,0,0.0417031583153734,0,0,0,0
"miRNA_ENSG00000266150.1__59733242__59733272",0,0,0,0,0,0.0417031583153734,0,0,0,0
"miRNA_ENSG00000283690.1__62078789__62078819",0,0,0,0,0.0457656368704046,0,0,0,0,0
"miRNA_ENSG00000283690.1__62078804__62078834",0,0,0,0,0.0457656368704046,0,0,0,0,0
"miRNA_ENSG00000264470.1__64579847__64579877",0,0.0314930522105947,0,0.141810020865479,0.0457656368704046,0.0417031583153734,0.0433957483521927,0.163788703414234,0,0
"miRNA_ENSG00000264470.1__64579862__64579892",0,0.0314930522105947,0,0.141810020865479,0.0457656368704046,0.0417031583153734,0.0433957483521927,0.163788703414234,0,0
"miRNA_ENSG00000264470.1__64579877__64579907",0,0,0,0.0945400139103195,0,0,0,0,0.0709840482670779,0
"miRNA_ENSG00000264470.1__64579892__64579922",0,0,0,0,0,0,0,0,0.0709840482670779,0
"miRNA_ENSG00000199135.1__65058434__65058464",1614.70502081357,1758.66651459624,2140.85776253437,1185.0118043589,2275.33016828591,2156.47031648796,2093.93164949,2133.79828090479,3145.40965478662,1956.81056454903
"miRNA_ENSG00000199135.1__65058449__65058479",1615.72742721616,1760.08370194572,2141.93310056753,1185.48450442845,2276.97773121324,2157.6797080791,2094.49579421858,2135.23143205966,3147.32622408983,1957.36062775487
"miRNA_ENSG00000199135.1__65058464__65058494",1.81244771367763,1.54315955831914,1.16884568821488,0.567240083461917,1.73909420107538,1.29279790777658,0.650936225282891,1.59693985828878,2.48444168934773,0.78580457977232
"miRNA_ENSG00000199135.1__65058494__65058508",1.16182545748566,1.44868040168736,1.12209186068628,0.472700069551598,1.64756292733457,1.2510947494612,0.564144728578505,1.51504550658166,2.16501347214588,0.667933892806472
"miRNA_ENSG00000264720.3__66628455__66628485",0.092946036598853,0.0944791566317841,0,0,0.0915312737408092,0.0834063166307468,0.0433957483521927,0.368524582682027,0.67434845853724,0
"miRNA_ENSG00000264720.3__66628470__66628500",0.13941905489828,0.251944417684758,0,0,0.228828184352023,0.12510947494612,0.0433957483521927,0.53231328609626,0.887300603338474,0.039290228988616
"miRNA_ENSG00000264720.3__66628485__66628515",0.13941905489828,0.251944417684758,0,0,0.228828184352023,0.12510947494612,0.0433957483521927,0.53231328609626,0.887300603338474,0.039290228988616
"miRNA_ENSG00000221203.1__68183548__68183578",0.464730182994265,0.220451365474163,0.0467538275285951,0,0.0915312737408092,0.542141058099854,0.0433957483521927,0,0.106476072400617,0.314321831908928
"miRNA_ENSG00000221203.1__68183563__68183593",0.464730182994265,0.220451365474163,0.0935076550571903,0,0.0915312737408092,0.542141058099854,0.0433957483521927,0,0.106476072400617,0.314321831908928
"miRNA_ENSG00000221203.1__68183578__68183608",0.464730182994265,0.220451365474163,0.0935076550571903,0,0.0915312737408092,0.542141058099854,0.0433957483521927,0,0.106476072400617,0.314321831908928
"miRNA_ENSG00000207721.1__71067631__71067661",2.2771778966719,1.25972208842379,1.26235334327207,0.898130132148036,1.41873474298254,2.46048634060703,6.16219626601136,1.80167573755657,1.73910918254341,5.422051600429
"miRNA_ENSG00000207721.1__71067646__71067676",7.29626387300996,5.22784666695872,5.61045930343142,3.35617049381634,4.80539187139249,11.8854001198814,16.0998226386635,9.70448067729336,7.5598011404438,16.3447352592642
"miRNA_ENSG00000207721.1__71067661__71067691",2059.59122499398,1952.12833432592,1901.15088879526,959.770221217564,1832.86799102283,3813.46190583269,4100.37747030198,3161.36765894984,3482.86782024831,4043.82894796633
"miRNA_ENSG00000207721.1__71067676__71067706",2059.49827895739,1952.12833432592,1901.10413496774,959.770221217564,1832.82222538596,3813.42020267438,4100.33407455363,3161.32671177398,3482.72585215178,4043.71107727937
"miRNA_ENSG00000266110.1__85133794__85133824",0,0,0.0467538275285951,0,0,0,0,0,0,0
"miRNA_ENSG00000266110.1__85133809__85133839",0,0,0.0467538275285951,0,0,0,0,0,0,0
"miRNA_ENSG00000266110.1__85133824__85133854",0,0,0.0467538275285951,0,0.0915312737408092,0,0,0,0.0354920241335389,0
"miRNA_ENSG00000266110.1__85133839__85133869",0,0,0,0,0.0915312737408092,0,0,0,0.0354920241335389,0
"miRNA_ENSG00000278281.1__86357632__86357662",0,0.0314930522105947,0,0.0945400139103195,0,0,0,0,0,0
"miRNA_ENSG00000278281.1__86357647__86357677",0.232365091497133,0.0629861044211894,0.374030620228761,0.378160055641278,0.0915312737408092,0.500437899784481,0.216978741760964,0.245683055121351,0.177460120667695,0.471482747863392
"miRNA_ENSG00000278281.1__86357677__86357687",0.232365091497133,0.0629861044211894,0.374030620228761,0.378160055641278,0.0915312737408092,0.500437899784481,0.216978741760964,0.245683055121351,0.177460120667695,0.471482747863392
"miRNA_ENSG00000211575.3__93846832__93846862",0.092946036598853,0,0,0,0,0,0,0,0,0
"miRNA_ENSG00000211575.3__93846847__93846877",0.092946036598853,0,0,0,0,0,0,0,0,0
"miRNA_ENSG00000211575.3__93846862__93846892",11.3858894833595,12.817672249712,21.4600068356252,17.1117425177678,13.0889721449357,21.1852044242097,13.2357032474188,16.0512929345949,15.3325544256888,16.266154801287
"miRNA_ENSG00000211575.3__93846877__93846907",11.2929434467606,12.817672249712,21.4600068356252,17.1117425177678,13.0889721449357,21.1852044242097,13.2357032474188,16.0512929345949,15.3325544256888,16.266154801287
"miRNA_ENSG00000211575.3__93846907__93846911",0.092946036598853,0,0,0.189080027820639,0,0.12510947494612,0,0,0,0.078580457977232
"miRNA_ENSG00000263526.1__94745860__94745890",2.74190807966616,3.87364542190315,4.53512127027373,2.64712038948895,5.81223588254139,1.75153264924568,2.43016190772279,2.45683055121351,2.51993371348127,2.51457465527142
"miRNA_ENSG00000263526.1__94745890__94745900",2.74190807966616,3.87364542190315,4.53512127027373,2.64712038948895,5.81223588254139,1.75153264924568,2.43016190772279,2.45683055121351,2.51993371348127,2.51457465527142
"miRNA_ENSG00000284202.1__98046070__98046100",0,0,0,0,0,0.0417031583153734,0,0,0,0
"miRNA_ENSG00000284202.1__98046085__98046115",0,0,0,0,0,0.0417031583153734,0,0,0,0
"miRNA_ENSG00000284202.1__98046100__98046130",0,0,0,0,0,0.0417031583153734,0,0,0,0
"miRNA_ENSG00000275455.1__107897223__107897253",0.278838109796559,0.157465261052973,0.0935076550571903,0.850860125192876,0.59495327931526,0.333625266522987,0.303770238465349,0.53231328609626,0.603364410270162,0.58935343482924
"miRNA_ENSG00000275455.1__107897238__107897268",0.278838109796559,0.157465261052973,0.0935076550571903,0.850860125192876,0.59495327931526,0.333625266522987,0.303770238465349,0.53231328609626,0.603364410270162,0.58935343482924
"miRNA_ENSG00000275455.1__107897253__107897283",0.325311128095986,0.157465261052973,0.327276792700166,0.567240083461917,0.366125094963237,0.542141058099854,0.824519218691661,0.491366110242702,0.958284651605552,0.746514350783704
"miRNA_ENSG00000275455.1__107897268__107897298",0.278838109796559,0.157465261052973,0.327276792700166,0.519970076506757,0.183062547481618,0.333625266522987,0.737727721987276,0.327577406828468,0.603364410270162,0.275031602920312
